taxon_id,organism,accession,gc_count,seq_length,chromosomes,gene_total,gene_num_protein_coding,gene_num_non_coding,gene_num_pseudogene
1435069,Vibrio tritonius,GCF_001547935.1,2292305,5221926,2,4745,4530,156,59
2094,Mycoplasmopsis arginini,GCF_001547975.1,178994,678592,1,631,588,40,3
1231624,Asaia bogorensis NBRC 16594,GCF_001547995.1,1912827,3198265,1,2819,2723,76,20
366522,Sulfurospirillum cavolei,GCF_001548055.1,1183950,2698323,1,2717,2641,57,19
1653476,Caldimicrobium thiodismutans,GCF_001548275.1,695056,1814952,1,1817,1753,52,12
1311,Streptococcus agalactiae,GCF_001552035.1,742893,2079123,2,2077,1879,117,81
111015,Actinomyces radicidentis,GCF_001553565.1,2214902,3051613,1,2617,2480,63,74
44742,Desulfovibrio fairfieldensis,GCF_001553605.1,2252882,3699310,1,3242,3160,67,15
888061,Desulfomicrobium orale DSM 12838,GCF_001553625.1,1640120,2783374,1,2658,2498,69,91
34062,Moraxella osloensis,GCF_001553955.1,1153464,2649137,5,2379,2252,63,64
673,Grimontia hollisae,GCF_001558255.2,1979634,3998439,2,3661,3479,141,41
676,Vibrio fluvialis,GCF_001558415.2,2410281,4827733,2,4505,4332,143,30
28035,Staphylococcus lugdunensis,GCF_001558775.1,869301,2571829,1,2462,2348,83,31
35703,Citrobacter amalonaticus,GCF_001558935.2,2700690,5084037,2,4881,4693,119,69
991789,Anaerotignum propionicum DSM 1682,GCF_001561955.1,1215362,3120417,1,3007,2867,87,53
233316,Alteromonas stellipolaris,GCF_001562195.1,2027485,4649146,1,3989,3881,76,32
1702221,Faecalibaculum rodentium,GCF_001564455.1,1372059,2542486,1,2450,2336,96,18
465721,Steroidobacter denitrificans,GCF_001579945.1,2137963,3467246,1,3137,3025,55,57
158899,Collimonas fungivorans,GCF_001584145.1,3303257,5599729,1,5061,4849,67,145
279058,Collimonas arenae,GCF_001584205.1,2673811,4709377,1,4300,4117,68,115
279113,Collimonas pratensis,GCF_001584225.1,3295404,5585899,1,5089,4981,65,43
243899,endosymbiont 'TC1' of Trimyema compressum,GCF_001584725.1,531349,1622248,2,2088,1797,46,245
53408,Pseudomonas citronellolis,GCF_001586155.1,4665300,6951444,1,6246,6079,86,81
146827,Corynebacterium simulans,GCF_001586235.1,1539890,2598702,1,2447,2341,67,39
1470434,Zhongshania aliphaticivorans,GCF_001586255.1,2132304,4204359,1,3764,3686,56,22
1476,Sporosarcina psychrophila,GCF_001590685.1,1885536,4674191,1,4481,4299,105,77
1727163,Algoriphagus sanaruensis,GCF_001593605.1,1607727,3882610,1,3353,3297,51,5
80869,Acidovorax citrulli,GCF_001593665.2,3371789,4899546,2,4459,4290,64,105
1785145,Pseudomonas glycinae,GCF_001594225.2,3868652,6396728,1,5855,5693,87,75
43263,Pseudomonas alcaligenes,GCF_001597285.1,2886098,4406305,1,4171,4075,73,23
1814128,Streptococcus halotolerans,GCF_001598035.1,856458,2182100,1,2047,1892,90,65
1591088,Helicobacter himalayensis,GCF_001602095.1,729895,1829936,1,1780,1692,48,40
83262,Mycobacteroides immunogenum,GCF_001605725.1,3582454,5573781,1,5527,5395,67,65
261164,Psychrobacter alimentarius,GCF_001606025.1,1435515,3349444,2,2788,2699,69,20
51663,Pediococcus damnosus,GCF_001611155.1,832185,2173661,3,2081,1968,77,36
388950,Pontibacter akesuensis,GCF_001611675.1,2463923,4829559,2,4128,4059,58,11
1783515,Streptomyces qaidamensis,GCF_001611795.1,6472621,9083372,1,8224,7839,89,296
1283,Staphylococcus haemolyticus,GCF_001611955.1,840528,2560146,2,2528,2386,83,59
1549855,Haematospirillum jordaniae,GCF_001611975.1,1368175,2467625,3,2307,2192,76,39
515393,Pseudomonas yamanorum,GCF_001612705.2,4155934,6856835,1,6276,6140,86,50
252514,Microbulbifer thermotolerans,GCF_001617625.1,2227894,3938396,1,3317,3218,61,38
278148,Mesorhizobium ciceri biovar biserrulae,GCF_001618845.1,4298489,6880454,2,6584,6386,62,136
1855912,Luteitalea pratensis,GCF_001618865.1,5028375,7480314,1,6248,6134,56,58
1335048,Frigidibacter mobilis,GCF_001620265.1,3318411,4987611,4,5026,4575,56,395
1051973,Rhodococcus fascians D188,GCF_001620305.1,3552360,5502110,3,5173,5045,62,66
1825069,Streptococcus marmotae,GCF_001623565.1,949258,2322791,3,2284,2102,74,108
1221500,Fictibacillus phosphorivorans,GCF_001629705.1,1664749,4230665,1,4344,4224,88,32
1300342,Dokdonella koreensis DS-123,GCF_001632775.1,3128051,4446619,1,3656,3555,57,44
1460372,Mycobacteroides chelonae CCUG 47445,GCF_001632805.1,3215068,5029817,1,4906,4804,52,50
35806,Rhodovulum sulfidophilum,GCF_001633145.1,2805283,4196493,2,4025,3846,64,115
294699,Anoxybacillus amylolyticus,GCF_001634285.1,1377523,3158269,3,3331,3120,108,103
29433,Moraxella ovis,GCF_001636015.1,1043711,2306095,2,2257,2133,65,59
1300344,Isoptericola dokdonensis DS-3,GCF_001636295.1,2824741,3826972,1,3503,3402,65,36
33888,Rathayibacter tritici,GCF_001641005.1,2330883,3354681,1,3162,3054,54,54
445710,Dyella thiooxydans,GCF_001641285.1,2873640,4227172,1,3852,3768,59,25
1811193,Streptococcus pantholopis,GCF_001642085.1,940713,2241302,1,2114,1991,85,38
1519,Clostridium tyrobutyricum,GCF_001642655.1,972037,3134437,2,3158,3019,87,52
2741499,Serratia surfactantfaciens,GCF_001642805.2,3050450,5117644,1,4882,4741,114,27
1652495,Corynebacterium crudilactis,GCF_001643015.1,1664882,3217288,3,2963,2838,80,45
79604,Denitrobacterium detoxificans,GCF_001643775.1,1455469,2446250,1,2005,1927,64,14
1182568,Deinococcus puniceus,GCF_001644565.1,1861910,2971983,1,2787,2720,59,8
1178515,Paenibacillus swuensis,GCF_001644605.1,2452658,5012599,1,4555,4394,121,40
1492898,Flavisolibacter tropicus,GCF_001644645.1,2466061,5940863,1,4971,4901,56,14
730,[Haemophilus] ducreyi,GCF_001647695.1,602848,1589620,1,1553,1403,74,76
1685010,Chryseobacterium glaciei,GCF_001648155.1,1660331,4871648,3,4418,4293,104,21
1821621,Marinobacterium aestuarii,GCF_001651805.1,3052228,5191608,1,4618,4466,105,47
1300347,Nocardioides dokdonensis FR1436,GCF_001653335.1,3162427,4376707,1,4173,4090,60,23
1300343,Dokdonia donghaensis DSW-1,GCF_001653755.1,1257353,3293944,1,2932,2863,58,11
1176587,Niabella ginsenosidivorans,GCF_001654455.1,2503439,5627734,1,4650,4583,52,15
1354275,Mycolicibacterium vaccae 95051,GCF_001655245.1,4276876,6235754,1,5949,5819,58,72
497725,Kosakonia oryzae,GCF_001658025.2,2926248,5416158,1,5147,4963,117,67
499555,Dietzia timorensis,GCF_001659785.1,2366171,3607892,1,3355,3249,56,50
146923,Streptomyces parvulus,GCF_001660045.1,5648903,7766531,2,6987,6810,87,90
453304,Agromyces aureus,GCF_001660485.1,3078352,4373124,1,3996,3915,63,18
1853130,Pseudomonas silesiensis,GCF_001661075.1,4065634,6823539,1,6219,5943,94,182
476157,Altererythrobacter ishigakiensis,GCF_001663155.1,1521044,2673978,1,2582,2527,48,7
1112,Erythrobacter neustonensis,GCF_001663175.1,2016518,3090363,1,2934,2856,57,21
375175,Loigolactobacillus backii,GCF_001663675.1,1162633,2851935,8,2666,2519,86,61
190721,Ralstonia insidiosa,GCF_001663855.1,3888625,6177004,4,5899,5792,65,42
1967781,Rhizobium esperanzae,GCF_001664265.1,3959566,6478651,5,6339,6058,64,217
396,Rhizobium phaseoli,GCF_001664385.1,4125782,6726041,5,6455,6197,64,194
463014,Bordetella flabilis,GCF_001676725.1,3928528,5954318,2,5366,5271,62,33
463025,Bordetella bronchialis,GCF_001676745.1,4013960,5966919,1,5337,5235,62,40
1580,Levilactobacillus brevis,GCF_001676805.1,1169279,2552671,1,2501,2410,79,12
1548547,Woeseia oceani,GCF_001677435.1,2347826,4059891,1,3618,3536,53,29
1630135,Dermabacter vaginalis,GCF_001678905.1,1497302,2392314,1,2101,2015,61,25
1759059,Candidatus Viadribacter manganicus,GCF_001679665.1,2295643,3732719,1,3857,3775,59,23
418699,Azoarcus olearius,GCF_001682385.1,3019771,4451751,1,4133,4041,70,22
1158459,Kosakonia sacchari,GCF_001683395.1,2634265,4902106,1,4674,4515,117,42
1462996,Paenibacillus yonginensis,GCF_001685395.1,2543529,4985901,1,4583,4358,118,107
1758689,Serinicoccus hydrothermalis,GCF_001685415.1,2605443,3597394,1,3429,3338,55,36
1230341,Salimicrobium jeotgali,GCF_001685435.2,1286313,2776927,3,2833,2715,95,23
1082933,Mesorhizobium amorphae CCNWGS0123,GCF_001686985.1,4617122,7343952,5,6937,6634,62,241
1813019,Campylobacter hepaticus,GCF_001687475.2,426175,1520669,1,1529,1417,55,57
645517,Paraurantiacibacter namhicola,GCF_001687545.1,1684908,2591679,1,2576,2519,50,7
1185653,Planococcus antarcticus DSM 14505,GCF_001687565.2,1642831,3804624,3,3756,3533,104,119
1215089,Planococcus halocryophilus,GCF_001687585.2,1371708,3424893,1,3388,3245,106,37
1038856,Planococcus plakortidis,GCF_001687605.2,1630139,3261818,1,3289,3124,101,64
192421,Planococcus maritimus,GCF_001687625.2,1547614,3280721,1,3269,3135,102,32
414778,Planococcus donghaensis,GCF_001687665.2,1330517,3319331,2,3254,3117,117,20
1796613,Bacteroides caecimuris,GCF_001688725.2,2062456,4839927,1,4053,3792,88,173
1796646,Muribaculum intestinale,GCF_001688845.2,1657246,3306457,1,2738,2622,68,48
1796616,Blautia pseudococcoides,GCF_001689125.2,2343869,5128746,1,4815,4570,86,159
572545,Acetivibrio thermocellus DSM 2360,GCF_001692755.1,1400628,3577579,1,3111,2993,72,46
222136,Helicobacter enhydrae,GCF_001693335.1,650511,1594790,1,1522,1450,49,23
1274631,Bradyrhizobium icense,GCF_001693385.1,5162228,8322773,1,7878,7534,56,288
190148,Bradyrhizobium paxllaeri,GCF_001693515.2,5237001,8377719,1,7905,7608,87,210
1879050,Acinetobacter wuhouensis,GCF_001696605.3,1513781,3960451,8,3807,3639,106,62
1790137,Wenyingzhuangia fucanilytica,GCF_001697185.1,1084162,3427057,1,2871,2792,68,11
1810504,Immundisolibacter cernigliae,GCF_001697225.1,2198887,3243537,1,3138,3042,52,44
1331258,Bordetella pseudohinzii,GCF_001698185.1,3032631,4558891,2,4279,4187,73,19
692370,Tsuneonella dongtanensis,GCF_001698205.1,1978783,3009495,1,2965,2899,53,13
1426,Parageobacillus thermoglucosidasius,GCF_001700985.1,1755255,4004923,3,4023,3768,122,133
1586287,Lentzea guizhouensis,GCF_001701025.1,6999071,9997872,1,9862,9436,91,335
1197717,Cloacibacillus porcorum,GCF_001701045.1,1966074,3585187,1,3221,3139,73,9
53444,Fructilactobacillus lindneri,GCF_001702115.1,475973,1389742,1,1412,1297,85,30
240427,Secundilactobacillus paracollinoides,GCF_001702155.1,1560447,3321356,3,3009,2822,92,95
187452,Pediococcus claussenii,GCF_001702215.1,722884,1950035,3,1943,1839,73,31
2756,Brochothrix thermosphacta,GCF_001703515.1,938169,2578375,2,2500,2344,116,40
2748,Carnobacterium divergens,GCF_001703555.1,933996,2666320,1,2537,2421,84,32
1789224,Acinetobacter larvae,GCF_001704115.1,1557800,3741098,1,3302,3126,101,75
1871111,Acinetobacter defluvii,GCF_001704615.3,1451227,3812268,9,3717,3523,103,91
163359,Acidiferrobacter thiooxydans,GCF_001705075.2,2100524,3302271,1,3087,2980,53,54
459526,Flavobacterium anhuiense,GCF_001705175.1,1753750,5109718,1,4296,4186,81,29
1888195,Streptococcus himalayensis,GCF_001708305.1,939082,2275471,1,2167,2024,72,71
1144748,Kangiella sediminilitoris,GCF_001708405.1,1083315,2496140,1,2371,2309,52,10
47879,Pseudomonas corrugata,GCF_001708425.1,3714875,6124363,1,5427,5252,85,90
244566,Pseudomonas lurida,GCF_001708485.1,3798259,6253326,2,5787,5620,72,95
51669,Tetragenococcus halophilus,GCF_001712815.1,859952,2389470,1,2342,2196,81,65
216938,Spiroplasma helicoides,GCF_001715535.1,354869,1326546,1,1190,1139,35,16
2559073,Cutibacterium modestum,GCF_001717565.1,1588919,2649207,2,2533,2225,59,249
1560345,Sphingomonas panacis,GCF_001717955.1,3485820,5322941,2,4954,4813,62,79
1503055,Burkholderia territorii,GCF_001718335.1,4606276,6902370,3,6215,6060,89,66
488731,Burkholderia seminalis,GCF_001718535.1,5147572,7648944,3,6968,6803,89,76
488729,Burkholderia metallica,GCF_001718555.1,4980910,7424240,3,6695,6521,90,84
57975,Burkholderia thailandensis,GCF_001718635.1,4691788,6950257,3,6204,5925,77,202
95486,Burkholderia cenocepacia,GCF_001718895.1,5232742,7780598,3,7109,6958,90,61
1503054,Burkholderia stagnalis,GCF_001718955.1,5130592,7583807,3,6848,6628,92,128
39960,Erythrobacter litoralis,GCF_001719165.1,2119507,3251353,1,3150,3057,52,41
351679,Xenorhabdus hominickii,GCF_001721185.1,1964060,4522699,1,4240,3921,113,206
632773,Salisediminibacterium beveridgei,GCF_001721685.1,1650662,3582268,1,3456,3322,95,39
1193502,Sulfurospirillum halorespirans DSM 13726,GCF_001723605.1,1251815,3029840,1,3053,2967,54,32
2564040,Leptospira tipperaryensis,GCF_001729245.1,1947969,4591888,2,4144,4055,46,43
1812935,Enterobacter roggenkampii,GCF_001729805.1,2746166,4899997,2,4644,4444,114,86
394958,Clostridium taeniosporum,GCF_001735765.2,930307,3503506,4,3226,3055,105,66
1904616,Streptomyces fodineus,GCF_001735805.1,6894866,9698948,1,8725,8179,90,456
1526658,Bosea vaviloviae,GCF_001741865.1,4391452,6713548,2,6335,6165,59,111
1175631,Pectobacterium wasabiae CFBP 3304,GCF_001742185.1,2549519,5043228,1,4678,4434,108,136
158500,Novosphingobium resinovorum,GCF_001742225.1,4491630,6918128,5,6512,6249,71,192
1838286,Lacunisphaera limnophila,GCF_001746835.1,2791504,4199284,1,3582,3518,51,13
274537,Chlorobaculum limnaeum,GCF_001747405.1,1577330,2797276,1,2626,2548,59,19
340345,Actinoalloteichus hymeniacidonis,GCF_001747425.1,4293157,6306386,1,5424,5304,60,60
1769779,Microbulbifer aggregans,GCF_001750105.1,2274198,3864326,1,3402,3293,94,15
1424294,Geosporobacter ferrireducens,GCF_001750685.1,2245509,5817221,2,5554,5321,163,70
299767,Enterobacter ludwigii,GCF_001750725.1,2704181,4952770,2,4707,4527,122,58
446,Legionella pneumophila,GCF_001753085.1,1343270,3504074,3,3143,3068,56,19
298596,Sporosarcina ureilytica,GCF_001753205.1,1339961,3436578,1,3348,3203,103,42
2819280,Acidihalobacter yilgarnensis,GCF_001753245.1,2136954,3566941,1,3478,3291,54,133
1850246,Urechidicola croceus,GCF_001761325.1,1039919,3426122,1,3062,3002,49,11
1774273,Polaribacter vadi,GCF_001761365.1,1129007,3809314,1,3318,3246,53,19
1763535,Hydrogenophaga crassostreae,GCF_001761385.1,3030980,4944132,1,4606,4491,54,61
1492737,Flavobacterium gilvum,GCF_001761465.1,1548226,4402594,1,3549,3451,74,24
155866,Weissella soli,GCF_001761545.1,736103,1683184,1,1635,1538,87,10
153496,Kozakia baliensis,GCF_001787355.1,1783744,3093577,6,2989,2839,76,74
1763534,Flavobacterium crassostreae,GCF_001831475.1,1089264,3027315,1,2704,2603,86,15
1763536,Thalassotalea crassostreae,GCF_001831495.1,1496626,3861670,1,3364,3252,95,17
1874317,Marinobacter salinus,GCF_001854125.1,2303961,4121005,1,3818,3729,65,24
535712,Candidatus Rhodoluna planktonica,GCF_001854225.1,741281,1424506,1,1398,1344,46,8
367825,Cupriavidus malaysiensis,GCF_001854325.1,5442944,7949449,3,7237,7023,99,115
1108595,Chromobacterium vaccinii,GCF_001855275.1,3240118,5041230,1,4798,4619,130,49
1912795,Boudabousia tangfeifanii,GCF_001856685.1,1146722,2207832,1,1816,1741,61,14
1501,Clostridium pasteurianum,GCF_001856695.1,1302749,4351863,1,4114,3917,116,81
1178537,Bacillus xiamenensis,GCF_001857925.1,1510820,3637729,1,3776,3600,110,66
1763538,Paenibacillus crassostreae,GCF_001857945.1,1899614,4757181,4,4510,4306,124,80
1306519,Flavobacterium commune,GCF_001857965.1,1323913,3851214,1,3235,3140,76,19
185008,Butyrivibrio hungatei,GCF_001858005.1,1344683,3386314,4,3095,3014,64,17
754502,Paraburkholderia sprentiae WSM5005,GCF_001865575.2,4956019,7840207,5,7201,6812,94,295
1719,Corynebacterium pseudotuberculosis,GCF_001865765.1,1219957,2337866,1,2125,2033,63,29
1532552,Anaerobacillus isosaccharinicus,GCF_001866075.3,1888437,5227144,1,5303,5064,137,102
519472,Vagococcus teuberi,GCF_001870205.1,744936,2184285,2,2183,2024,80,79
1525,Moorella thermoacetica,GCF_001874605.1,1432391,2560375,1,2568,2484,56,28
104087,Pseudomonas frederiksbergensis,GCF_001874645.1,3579363,6118567,2,5804,5487,98,219
1552,Clostridium estertheticum subsp. estertheticum,GCF_001877035.1,1478579,4785613,2,4598,4388,141,69
1482,Virgibacillus halodenitrificans,GCF_001878675.1,1465975,3917759,2,3879,3763,91,25
1542390,Francisella frigiditurris,GCF_001880225.1,580645,1861609,2,1845,1777,55,13
314275,Alteromonas mediterranea,GCF_001886435.1,2071450,4652214,2,4088,3969,95,24
54571,Streptomyces venezuelae,GCF_001886595.1,6069056,8380320,2,7612,7408,95,109
1897729,Halomonas aestuarii,GCF_001886615.1,2405711,3543891,1,3341,3225,82,34
502682,Aurantiacibacter gangjinensis,GCF_001886695.1,1708896,2724951,2,2705,2645,50,10
2213200,Nocardia mangyaensis,GCF_001886715.1,4977196,7310115,1,6638,6429,64,145
1917485,Sulfitobacter alexandrii,GCF_001886735.1,3026436,4691010,6,4593,4463,54,76
880073,Caldithrix abyssi DSM 13497,GCF_001886815.1,2245114,4978541,1,3868,3792,52,24
2133,Spiroplasma citri,GCF_001886855.1,418583,1640878,3,2152,2055,38,59
1492,Clostridium butyricum,GCF_001886875.1,1331351,4639914,3,4233,4055,128,50
556325,Neomicrococcus aestuarii,GCF_001887245.1,1577923,2667837,1,2411,2323,57,31
300019,Microbacterium paludicola,GCF_001887285.1,2390844,3410829,1,3260,3184,56,20
1440763,Luteibacter rhizovicinus DSM 16549,GCF_001887595.1,3084309,4765486,1,4374,4275,61,38
1842532,Syntrophotalea acetylenivorans,GCF_001887775.1,1719040,3218469,1,2944,2835,64,45
1844006,Phaeobacter porticola,GCF_001888185.1,2464779,4207221,6,4020,3898,72,50
1217420,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046,GCF_001888925.1,947698,1891796,1,1946,1701,160,85
1913577,Gramella salexigens,GCF_001889005.1,1136729,2978889,1,2698,2626,58,14
1913578,Sphingorhabdus lutea,GCF_001889025.1,1168231,2533041,1,2422,2363,51,8
1850252,Tenacibaculum todarodis,GCF_001889045.1,927721,3019213,1,2741,2678,54,9
194963,Sinorhizobium americanum,GCF_001889105.1,4204024,6751508,4,6302,6029,66,207
857417,Janibacter indicus,GCF_001889125.1,2423173,3401189,1,3329,3214,57,58
1547283,Bacillus weihaiensis,GCF_001889165.1,1590661,4361276,2,4251,4012,146,93
364410,Granulibacter bethesdensis,GCF_001889445.1,1591298,2708311,1,2436,2360,65,11
1670800,Aquibium oceanicum,GCF_001889605.1,3463948,5324561,2,5243,5085,58,100
1921510,Tardibacter chloracetimidivorans,GCF_001890385.1,2394831,3787976,5,3997,3864,51,82
573570,Francisella uliginis,GCF_001895265.1,706983,2237379,1,2087,2019,52,16
61015,Staphylococcus succinus,GCF_001902315.1,908347,2745675,1,2650,2546,84,20
528191,Paenibacillus xylanexedens,GCF_001908275.1,3261078,7098239,2,6180,5955,143,82
925775,Xanthomonas vesicatoria ATCC 35937,GCF_001908725.1,3426889,5349905,3,4597,4365,108,124
1836467,Maribacter hydrothermalis,GCF_001913155.1,1468859,4271158,1,3720,3648,55,17
96773,Thauera chlorobenzoica,GCF_001922305.1,2513441,3735506,1,3512,3375,74,63
93064,Sphingomonas koreensis,GCF_001922385.1,3178324,4819238,2,4745,4625,58,62
70255,Staphylococcus condimenti,GCF_001922405.1,933692,2700886,2,2608,2486,80,42
169402,Wolbachia endosymbiont of Folsomia candida,GCF_001931755.2,618876,1801626,1,1669,1590,42,37
1631871,Weissella jogaejeotgali,GCF_001932615.1,835139,2149545,2,2161,2005,103,53
418223,Methylobacterium phyllosphaerae,GCF_001936175.1,4394184,6316624,4,5847,5661,76,110
109790,Lactobacillus jensenii,GCF_001936235.1,576130,1672949,1,1635,1520,73,42
1365188,Borrelia anserina Es,GCF_001936255.1,306214,1042690,6,984,937,38,9
1674146,Borreliella mayonii,GCF_001936295.1,362447,1302058,15,1292,1166,40,86
1423721,Amylolactobacillus amylophilus DSM 20533 = JCM 1125,GCF_001936335.1,702977,1610352,1,1685,1566,69,50
1915078,Thioclava nitratireducens,GCF_001940525.2,2704007,4238255,3,4154,4009,63,82
1705,Corynebacterium stationis,GCF_001941345.1,1571099,2862233,2,2658,2541,68,49
46541,Thermosipho melanesiensis,GCF_001941385.1,601381,1915344,1,2008,1928,63,17
1431546,Corynebacterium aquilae DSM 44791,GCF_001941445.1,1782698,2926437,1,2477,2378,66,33
28028,Corynebacterium flavescens,GCF_001941465.1,1652887,2758653,1,2535,2416,70,49
1437875,Corynebacterium frankenforstense DSM 45800,GCF_001941485.1,1862140,2604152,1,2268,2163,67,38
1437874,Corynebacterium sphenisci DSM 44792,GCF_001941505.1,1939083,2594799,1,2377,2261,63,53
161895,Corynebacterium phocae,GCF_001941565.1,1641897,2791883,2,2497,2409,65,23
1612552,Actinoalloteichus fjordicus,GCF_001941625.1,4990823,7120854,1,6038,5867,62,109
1141883,Massilia putida,GCF_001941825.1,4924707,7523017,3,6702,6422,112,168
257708,Roseomonas gilardii,GCF_001941945.1,3794609,5412463,5,4969,4823,80,66
137591,Weissella cibaria,GCF_001951095.1,1069657,2363492,2,2238,2104,119,15
1229726,Gramella flava JLT2011,GCF_001951155.1,1689100,4007868,1,3571,3497,56,18
392416,Companilactobacillus crustorum,GCF_001951175.1,812634,2316479,3,2292,2168,70,54
2712698,Salaquimonas pukyongi,GCF_001953055.1,1967233,3357577,1,3259,3109,48,102
1839801,Dehalogenimonas formicexedens,GCF_001953175.1,1129326,2092789,1,2171,2093,53,25
1842727,Rhodoferax koreense,GCF_001955695.1,3898941,5895641,3,5523,5360,59,104
1484693,Rhodoferax saidenbachensis,GCF_001955715.1,2599218,4264855,1,4072,3943,56,73
81479,Rhodoferax antarcticus,GCF_001955735.1,2389013,4055436,3,3978,3730,60,188
1850254,Poseidonibacter parvus,GCF_001956695.1,794319,2866429,1,2804,2708,87,9
